agent_id,win,n,distinct_nf,distinct_ep,err_rate,get_frac,write_frac,mean_resp,max_resp,n_orphan,hour,label,attack_type,tgt_set,distinct_ep_roll,distinct_nf_roll,distinct_target_roll,err_count_roll,n_roll,resp_roll_max,rule,rule_reason,ml,risk,decision,nfs_touched
policy-audit-svc,2026-08-07 19:51:00,1,1,1,0.0,0.0,1.0,124.0,124,0,19,legit,none,{'SUPI-0252'},2,1,5,0.0,8,394,0.0,none,0.0,0.0,PASS,PCF
orch-session-mgr,2026-08-04 06:24:00,9,2,4,0.0,0.0,1.0,793.5555555555555,1192,0,6,legit,none,"{'SUPI-0068', 'SUPI-0345', 'SUPI-0228'}",8,3,11,1.0,46,1192,0.0,none,0.0,0.0,PASS,"PCF,SMF"
nrf-heartbeat-svc,2026-08-05 11:55:00,6,1,3,0.16666666666666666,0.16666666666666666,0.8333333333333334,164.0,275,0,11,legit,none,set(),3,1,0,1.0,25,275,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-06 14:02:00,10,3,3,0.0,0.0,1.0,562.5,827,0,14,legit,none,"{'SUPI-0075', 'SUPI-0336', 'SUPI-0343', 'SUPI-0235'}",6,3,21,1.0,55,888,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-04 03:39:00,15,3,4,0.0,0.0,1.0,540.8666666666667,812,0,3,legit,none,"{'SUPI-0272', 'SUPI-0276', 'SUPI-0317', 'SUPI-0014', 'SUPI-0367', 'SUPI-0233', 'SUPI-0241'}",6,3,25,3.0,74,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-07 11:16:00,18,6,10,0.0,0.2777777777777778,0.7222222222222222,629.3333333333334,996,0,11,legit,none,"{'SUPI-0103', 'SUPI-0088', 'SUPI-0257', 'SUPI-0024', 'SUPI-0167', 'SUPI-0111', 'SUPI-0381'}",16,6,23,2.0,89,996,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-05 02:10:00,10,3,6,0.0,0.0,1.0,722.0,1104,0,2,legit,none,"{'SUPI-0091', 'SUPI-0353', 'SUPI-0322'}",7,3,13,0.0,53,1197,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
closed-loop-assurance,2026-08-05 01:37:00,10,3,3,0.0,0.0,1.0,481.6,885,0,1,legit,none,"{'SUPI-0102', 'SUPI-0071', 'SUPI-0306', 'SUPI-0226', 'SUPI-0222', 'SUPI-0295', 'SUPI-0127'}",4,3,17,0.0,45,885,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-06 14:01:00,4,1,2,0.0,0.0,1.0,172.5,292,0,14,legit,none,set(),2,1,0,0.0,22,297,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-06 14:57:00,4,1,2,0.0,0.0,1.0,177.0,281,0,14,legit,none,set(),2,1,0,0.0,20,281,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-03 22:28:00,14,6,6,0.0,0.35714285714285715,0.6428571428571429,615.2142857142857,987,0,22,legit,none,"{'SUPI-0347', 'SUPI-0164', 'SUPI-0166', 'SUPI-0322', 'SUPI-0391', 'SUPI-0288', 'SUPI-0171', 'SUPI-0053'}",7,6,27,0.0,67,998,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-06 12:44:00,4,2,2,0.0,0.0,1.0,863.5,1453,0,12,legit,none,"{'SUPI-0202', 'SUPI-0099', 'SUPI-0236'}",5,2,14,0.0,17,1468,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-05 23:55:00,10,3,5,0.0,0.1,0.9,789.7,1122,0,23,legit,none,"{'SUPI-0024', 'SUPI-0332'}",6,3,8,1.0,53,1194,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
oss-orchestration-hub,2026-08-03 13:03:00,16,6,7,0.0,0.3125,0.6875,589.125,990,0,13,legit,none,"{'SUPI-0353', 'SUPI-0126', 'SUPI-0235', 'SUPI-0026', 'SUPI-0089', 'SUPI-0015', 'SUPI-0024', 'SUPI-0350'}",11,6,25,0.0,82,990,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-06 16:07:00,12,2,5,0.0,0.0,1.0,661.75,1104,0,16,legit,none,"{'SUPI-0019', 'SUPI-0218', 'SUPI-0251'}",6,3,11,1.0,60,1186,0.0,none,0.0,0.0,PASS,"PCF,SMF"
policy-audit-svc,2026-08-06 10:29:00,2,1,2,0.0,0.0,1.0,332.5,394,0,10,legit,none,"{'SUPI-0120', 'SUPI-0387'}",2,1,8,0.0,11,394,0.0,none,0.0,0.0,PASS,PCF
nrf-heartbeat-svc,2026-08-04 10:41:00,4,1,2,0.0,0.0,1.0,181.0,249,0,10,legit,none,set(),2,1,0,0.0,20,288,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-06 17:06:00,5,2,3,0.2,0.2,0.8,807.0,1183,0,17,legit,none,"{'SUPI-0189', 'SUPI-0376', 'SUPI-0349', 'SUPI-0211'}",4,2,13,1.0,27,1480,0.0,none,0.0,0.0,PASS,"NEF,UDM"
provisioning-agent,2026-08-07 21:30:00,3,2,2,0.0,0.0,1.0,827.3333333333334,1134,0,21,legit,none,"{'SUPI-0360', 'SUPI-0183', 'SUPI-0287'}",2,2,10,0.0,11,1499,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-06 08:57:00,12,2,4,0.0,0.0,1.0,708.8333333333334,990,0,8,legit,none,"{'SUPI-0366', 'SUPI-0295', 'SUPI-0390', 'SUPI-0374'}",5,3,10,0.0,56,1189,0.0,none,0.0,0.0,PASS,"PCF,SMF"
orch-session-mgr,2026-08-06 20:01:00,10,2,5,0.1,0.0,1.0,620.6,1182,0,20,legit,none,"{'SUPI-0254', 'SUPI-0361', 'SUPI-0136', 'SUPI-0278'}",5,2,11,2.0,49,1182,0.0,none,0.0,0.0,PASS,"PCF,SMF"
nrf-heartbeat-svc,2026-08-06 06:18:00,7,1,2,0.0,0.0,1.0,182.71428571428572,235,0,6,legit,none,set(),3,1,0,1.0,33,298,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-06 00:35:00,7,1,2,0.0,0.0,1.0,184.71428571428572,286,0,0,legit,none,set(),3,1,0,0.0,34,286,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-06 20:01:00,9,3,4,0.0,0.1111111111111111,0.8888888888888888,459.22222222222223,886,0,20,legit,none,"{'SUPI-0184', 'SUPI-0186', 'SUPI-0026', 'SUPI-0142', 'SUPI-0241'}",5,3,22,1.0,49,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-07 04:34:00,8,3,3,0.0,0.0,1.0,576.125,890,0,4,legit,none,"{'SUPI-0113', 'SUPI-0093', 'SUPI-0269', 'SUPI-0294'}",5,3,17,2.0,40,890,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-07 20:07:00,4,2,3,0.25,0.25,0.75,929.0,1390,0,20,legit,none,"{'SUPI-0141', 'SUPI-0389', 'SUPI-0065', 'SUPI-0322'}",5,2,17,1.0,23,1460,0.0,none,0.8549809451921149,0.8549809451921149,BLOCK,"NEF,UDM"
closed-loop-assurance,2026-08-05 20:20:00,13,3,5,0.0,0.0,1.0,515.3076923076923,836,0,20,legit,none,"{'SUPI-0217', 'SUPI-0097', 'SUPI-0326', 'SUPI-0091', 'SUPI-0024', 'SUPI-0233'}",7,3,20,0.0,67,874,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-07 21:51:00,11,6,7,0.0,0.45454545454545453,0.5454545454545454,773.4545454545455,970,0,21,legit,none,"{'SUPI-0351', 'SUPI-0234', 'SUPI-0210', 'SUPI-0079', 'SUPI-0231', 'SUPI-0111'}",9,6,17,0.0,57,997,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-06 18:22:00,3,2,2,0.0,0.0,1.0,1125.3333333333333,1414,0,18,legit,none,"{'SUPI-0013', 'SUPI-0172', 'SUPI-0196'}",4,2,11,0.0,16,1486,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-04 09:16:00,9,2,4,0.0,0.0,1.0,928.3333333333334,1196,0,9,legit,none,"{'SUPI-0269', 'SUPI-0199'}",8,3,10,0.0,45,1196,0.0,none,0.0,0.0,PASS,"PCF,SMF"
policy-audit-svc,2026-08-06 11:08:00,2,1,2,0.0,0.0,1.0,302.0,367,0,11,legit,none,"{'SUPI-0387', 'SUPI-0334'}",2,1,6,1.0,7,367,0.0,none,0.0,0.0,PASS,PCF
oss-orchestration-hub,2026-08-05 11:33:00,16,6,6,0.0,0.25,0.75,644.6875,923,0,11,legit,none,"{'SUPI-0217', 'SUPI-0108', 'SUPI-0161', 'SUPI-0204', 'SUPI-0154', 'SUPI-0367'}",10,6,20,1.0,76,998,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-03 00:14:00,13,3,5,0.07692307692307693,0.0,1.0,617.1538461538462,896,0,0,legit,none,"{'SUPI-0184', 'SUPI-0263', 'SUPI-0348', 'SUPI-0334', 'SUPI-0333', 'SUPI-0220', 'SUPI-0231'}",6,3,21,1.0,66,896,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-05 10:59:00,15,6,7,0.0,0.26666666666666666,0.7333333333333333,609.4666666666667,980,0,10,legit,none,"{'SUPI-0217', 'SUPI-0161', 'SUPI-0146', 'SUPI-0109', 'SUPI-0051', 'SUPI-0205', 'SUPI-0241'}",10,6,16,0.0,72,988,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-05 09:17:00,5,2,2,0.0,0.0,1.0,754.8,1184,0,9,legit,none,"{'SUPI-0020', 'SUPI-0327', 'SUPI-0074', 'SUPI-0221', 'SUPI-0257'}",4,2,13,0.0,23,1455,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-04 22:32:00,8,3,4,0.0,0.125,0.875,503.625,845,0,22,legit,none,"{'SUPI-0316', 'SUPI-0155', 'SUPI-0089', 'SUPI-0207'}",5,3,16,0.0,39,845,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-inventory-job,2026-08-05 03:05:00,4,2,2,0.0,1.0,0.0,415.25,540,0,3,legit,none,"{'SUPI-0111', 'SUPI-0235'}",2,2,8,0.0,20,596,0.0,none,0.0,0.0,PASS,"NRF,UDM"
oss-orchestration-hub,2026-08-07 18:38:00,14,6,6,0.07142857142857142,0.5,0.5,608.5,839,0,18,legit,none,"{'SUPI-0043', 'SUPI-0336', 'SUPI-0294', 'SUPI-0047', 'SUPI-0260', 'SUPI-0109'}",10,6,18,2.0,72,998,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-07 02:42:00,16,3,4,0.0625,0.0,1.0,567.4375,841,0,2,legit,none,"{'SUPI-0086', 'SUPI-0270', 'SUPI-0226', 'SUPI-0045', 'SUPI-0391', 'SUPI-0315', 'SUPI-0394', 'SUPI-0317', 'SUPI-0257'}",7,3,27,1.0,78,899,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-03 09:10:00,5,2,2,0.0,0.0,1.0,835.8,1338,0,9,legit,none,"{'SUPI-0078', 'SUPI-0386', 'SUPI-0134', 'SUPI-0301', 'SUPI-0298'}",3,2,15,0.0,21,1384,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-07 15:55:00,13,2,4,0.0,0.0,1.0,674.7692307692307,1198,0,15,legit,none,"{'SUPI-0102', 'SUPI-0014', 'SUPI-0355'}",5,3,12,0.0,67,1198,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-03 19:40:00,8,3,4,0.0,0.0,1.0,559.375,890,0,19,legit,none,"{'SUPI-0087', 'SUPI-0323', 'SUPI-0079', 'SUPI-0007', 'SUPI-0370', 'SUPI-0283'}",4,3,20,0.0,45,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-07 11:07:00,12,3,4,0.0,0.0,1.0,566.25,867,0,11,legit,none,"{'SUPI-0123', 'SUPI-0125', 'SUPI-0153', 'SUPI-0065', 'SUPI-0240', 'SUPI-0193'}",6,3,20,0.0,60,888,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-06 14:41:00,2,2,2,0.0,0.0,1.0,531.5,653,0,14,legit,none,"{'SUPI-0336', 'SUPI-0155'}",2,2,7,0.0,8,1471,0.0,none,0.0,0.0,PASS,"NEF,UDM"
policy-audit-svc,2026-08-05 10:28:00,2,1,2,0.0,0.0,1.0,174.0,233,0,10,legit,none,"{'SUPI-0079', 'SUPI-0241'}",2,1,10,0.0,11,360,0.0,none,0.0,0.0,PASS,PCF
closed-loop-assurance,2026-08-04 19:26:00,12,3,3,0.0,0.0,1.0,530.5,868,0,19,legit,none,"{'SUPI-0141', 'SUPI-0052', 'SUPI-0203', 'SUPI-0083', 'SUPI-0383', 'SUPI-0352', 'SUPI-0140', 'SUPI-0333'}",4,3,21,0.0,60,886,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-05 18:33:00,6,1,2,0.0,0.0,1.0,224.66666666666666,292,0,18,legit,none,set(),3,1,0,0.0,30,298,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-05 08:22:00,16,6,6,0.0,0.3125,0.6875,591.0625,956,0,8,legit,none,"{'SUPI-0119', 'SUPI-0116', 'SUPI-0164', 'SUPI-0223', 'SUPI-0191'}",6,6,23,1.0,83,993,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-inventory-job,2026-08-05 04:43:00,7,2,2,0.0,1.0,0.0,301.14285714285717,522,0,4,legit,none,"{'SUPI-0145', 'SUPI-0394', 'SUPI-0133'}",3,2,13,0.0,32,593,0.0,none,0.569619087946684,0.569619087946684,PASS,"NRF,UDM"
policy-audit-svc,2026-08-07 09:46:00,3,1,2,0.0,0.0,1.0,260.6666666666667,381,0,9,legit,none,"{'SUPI-0107', 'SUPI-0198'}",2,1,9,0.0,12,381,0.0,none,0.0,0.0,PASS,PCF
closed-loop-assurance,2026-08-07 22:48:00,14,3,4,0.0,0.0,1.0,587.0714285714286,885,0,22,legit,none,"{'SUPI-0141', 'SUPI-0269', 'SUPI-0020', 'SUPI-0249', 'SUPI-0145', 'SUPI-0169', 'SUPI-0206'}",6,3,26,0.0,69,885,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-06 07:36:00,12,3,4,0.0,0.08333333333333333,0.9166666666666666,663.5,883,0,7,legit,none,"{'SUPI-0082', 'SUPI-0076', 'SUPI-0115', 'SUPI-0106'}",6,3,20,1.0,58,899,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-03 00:05:00,12,3,5,0.0,0.08333333333333333,0.9166666666666666,508.6666666666667,863,0,0,legit,none,"{'SUPI-0110', 'SUPI-0031', 'SUPI-0010', 'SUPI-0202', 'SUPI-0169', 'SUPI-0219', 'SUPI-0068'}",6,3,22,2.0,66,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
policy-audit-svc,2026-08-04 14:58:00,2,1,2,0.0,0.0,1.0,163.0,191,0,14,legit,none,"{'SUPI-0301', 'SUPI-0060'}",2,1,11,0.0,14,380,0.0,none,0.0,0.0,PASS,PCF
orch-session-mgr,2026-08-04 07:50:00,6,2,4,0.0,0.0,1.0,561.0,861,0,7,legit,none,"{'SUPI-0300', 'SUPI-0322'}",4,2,6,0.0,27,1176,0.0,none,0.0,0.0,PASS,"PCF,SMF"
orch-session-mgr,2026-08-06 17:47:00,6,2,4,0.0,0.0,1.0,961.5,1154,0,17,legit,none,{'SUPI-0137'},5,3,3,1.0,28,1181,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-06 11:32:00,14,3,4,0.0,0.0,1.0,556.9285714285714,868,0,11,legit,none,"{'SUPI-0184', 'SUPI-0071', 'SUPI-0149', 'SUPI-0254', 'SUPI-0056', 'SUPI-0089', 'SUPI-0344'}",6,3,25,2.0,72,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
policy-audit-svc,2026-08-05 04:11:00,3,1,2,0.3333333333333333,0.0,1.0,191.33333333333334,259,0,4,legit,none,"{'SUPI-0126', 'SUPI-0330', 'SUPI-0061'}",2,1,11,1.0,14,376,0.0,none,0.7767365649796583,0.7767365649796583,STEP-UP,PCF
oss-orchestration-hub,2026-08-06 11:28:00,12,6,7,0.0,0.25,0.75,644.75,964,0,11,legit,none,"{'SUPI-0134', 'SUPI-0264', 'SUPI-0374', 'SUPI-0306'}",9,6,20,1.0,59,996,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-06 18:13:00,16,3,4,0.0,0.0,1.0,506.25,867,0,18,legit,none,"{'SUPI-0101', 'SUPI-0104', 'SUPI-0220', 'SUPI-0344', 'SUPI-0345', 'SUPI-0316', 'SUPI-0367', 'SUPI-0381'}",7,3,29,0.0,82,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-04 19:49:00,14,2,4,0.0,0.0,1.0,799.2142857142857,1175,0,19,legit,none,"{'SUPI-0397', 'SUPI-0066', 'SUPI-0203'}",6,3,15,1.0,72,1189,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-03 07:20:00,8,3,3,0.0,0.0,1.0,501.375,854,0,7,legit,none,"{'SUPI-0296', 'SUPI-0131', 'SUPI-0309', 'SUPI-0103'}",6,3,16,1.0,40,854,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-04 04:43:00,15,6,6,0.2,0.3333333333333333,0.6666666666666666,683.6666666666666,933,0,4,legit,none,"{'SUPI-0096', 'SUPI-0359', 'SUPI-0389', 'SUPI-0040', 'SUPI-0274', 'SUPI-0099', 'SUPI-0153', 'SUPI-0195', 'SUPI-0381'}",11,6,23,4.0,77,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-inventory-job,2026-08-07 02:37:00,5,2,2,0.0,1.0,0.0,351.2,599,0,2,legit,none,"{'SUPI-0314', 'SUPI-0087', 'SUPI-0011'}",2,2,10,0.0,28,599,0.0,none,0.0,0.0,PASS,"NRF,UDM"
provisioning-agent,2026-08-07 09:06:00,3,2,2,0.0,0.0,1.0,1015.6666666666666,1254,0,9,legit,none,"{'SUPI-0335', 'SUPI-0123', 'SUPI-0009'}",2,2,16,0.0,17,1442,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-07 08:14:00,14,6,9,0.0,0.35714285714285715,0.6428571428571429,721.2857142857143,977,0,8,legit,none,"{'SUPI-0080', 'SUPI-0348', 'SUPI-0254', 'SUPI-0268', 'SUPI-0318'}",12,6,24,1.0,72,978,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-06 02:57:00,6,1,2,0.0,0.0,1.0,154.5,208,0,2,legit,none,set(),3,1,0,0.0,28,294,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-04 08:18:00,14,3,5,0.0,0.0,1.0,481.7857142857143,890,0,8,legit,none,"{'SUPI-0292', 'SUPI-0332', 'SUPI-0016', 'SUPI-0219', 'SUPI-0311', 'SUPI-0330'}",6,3,23,2.0,69,890,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-04 04:32:00,16,6,6,0.125,0.3125,0.6875,526.5,975,0,4,legit,none,"{'SUPI-0351', 'SUPI-0267', 'SUPI-0099', 'SUPI-0197', 'SUPI-0061', 'SUPI-0111'}",8,6,22,4.0,77,991,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-04 09:27:00,6,1,3,0.0,0.16666666666666666,0.8333333333333334,184.0,260,0,9,legit,none,set(),3,1,0,0.0,27,272,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-07 15:29:00,3,2,2,0.0,0.0,1.0,835.6666666666666,1274,0,15,legit,none,"{'SUPI-0379', 'SUPI-0332', 'SUPI-0078'}",2,2,9,0.0,13,1477,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-06 09:10:00,13,3,4,0.0,0.0,1.0,464.7692307692308,858,0,9,legit,none,"{'SUPI-0048', 'SUPI-0096', 'SUPI-0012', 'SUPI-0383', 'SUPI-0127', 'SUPI-0330'}",6,3,22,0.0,64,892,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
policy-audit-svc,2026-08-04 03:32:00,1,1,1,0.0,0.0,1.0,237.0,237,0,3,legit,none,{'SUPI-0357'},2,1,5,0.0,6,324,0.0,none,0.0,0.0,PASS,PCF
provisioning-agent,2026-08-07 08:17:00,2,2,2,0.0,0.0,1.0,802.0,1165,0,8,legit,none,"{'SUPI-0134', 'SUPI-0285'}",3,2,8,0.0,9,1349,0.0,none,0.0,0.0,PASS,"NEF,UDM"
nrf-heartbeat-svc,2026-08-06 11:32:00,5,1,2,0.0,0.0,1.0,239.4,290,0,11,legit,none,set(),2,1,0,0.0,27,292,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-03 14:25:00,5,1,3,0.0,0.2,0.8,192.6,272,0,14,legit,none,set(),3,1,0,0.0,23,291,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-03 00:04:00,14,6,6,0.0,0.42857142857142855,0.5714285714285714,599.0714285714286,982,0,0,legit,none,"{'SUPI-0147', 'SUPI-0347', 'SUPI-0043', 'SUPI-0126', 'SUPI-0056', 'SUPI-0158'}",10,6,14,0.0,71,982,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-05 02:53:00,11,3,5,0.0,0.0,1.0,536.2727272727273,1194,0,2,legit,none,"{'SUPI-0160', 'SUPI-0188'}",7,3,9,0.0,53,1194,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
policy-audit-svc,2026-08-03 14:50:00,1,1,1,0.0,0.0,1.0,243.0,243,0,14,legit,none,{'SUPI-0232'},2,1,6,0.0,8,338,0.0,none,0.0,0.0,PASS,PCF
nrf-heartbeat-svc,2026-08-03 09:54:00,5,1,2,0.0,0.0,1.0,166.8,271,0,9,legit,none,set(),2,1,0,0.0,26,280,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-04 20:35:00,9,2,4,0.0,0.0,1.0,647.6666666666666,1175,0,20,legit,none,"{'SUPI-0356', 'SUPI-0097', 'SUPI-0297'}",4,2,8,2.0,40,1194,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-04 21:11:00,13,6,6,0.0,0.3076923076923077,0.6923076923076923,523.6153846153846,964,0,21,legit,none,"{'SUPI-0164', 'SUPI-0323', 'SUPI-0177', 'SUPI-0228', 'SUPI-0372'}",10,6,19,2.0,65,996,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-06 18:49:00,2,1,1,0.0,0.0,1.0,1016.0,1448,0,18,legit,none,"{'SUPI-0303', 'SUPI-0349'}",2,2,12,0.0,16,1448,0.0,none,0.0,0.0,PASS,NEF
closed-loop-assurance,2026-08-06 12:29:00,16,3,4,0.0,0.0,1.0,496.5625,872,0,12,legit,none,"{'SUPI-0162', 'SUPI-0178', 'SUPI-0045', 'SUPI-0169', 'SUPI-0026', 'SUPI-0044', 'SUPI-0196', 'SUPI-0394', 'SUPI-0073'}",7,3,21,1.0,80,883,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-07 14:33:00,4,1,2,0.0,0.0,1.0,211.5,251,0,14,legit,none,set(),3,1,0,1.0,22,290,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-04 14:18:00,3,1,2,0.0,0.0,1.0,126.33333333333333,159,0,14,legit,none,set(),2,1,0,0.0,17,294,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-07 08:02:00,2,2,2,0.0,0.0,1.0,834.0,1168,0,8,legit,none,"{'SUPI-0024', 'SUPI-0285'}",4,2,7,0.0,10,1417,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-04 13:13:00,11,2,4,0.0,0.0,1.0,663.1818181818181,1168,0,13,legit,none,"{'SUPI-0359', 'SUPI-0183', 'SUPI-0133'}",5,3,11,0.0,60,1183,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-06 06:03:00,21,6,9,0.047619047619047616,0.42857142857142855,0.5714285714285714,576.952380952381,999,0,6,legit,none,"{'SUPI-0380', 'SUPI-0359', 'SUPI-0045', 'SUPI-0352', 'SUPI-0354', 'SUPI-0337', 'SUPI-0287', 'SUPI-0233'}",11,6,21,3.0,92,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-06 19:40:00,7,1,2,0.0,0.0,1.0,149.71428571428572,236,0,19,legit,none,set(),3,1,0,0.0,33,296,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-06 19:05:00,10,3,3,0.0,0.0,1.0,551.1,868,0,19,legit,none,"{'SUPI-0046', 'SUPI-0012', 'SUPI-0059', 'SUPI-0278', 'SUPI-0033'}",6,3,21,0.0,51,890,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-03 06:41:00,4,1,2,0.0,0.0,1.0,224.0,254,0,6,legit,none,set(),2,1,0,0.0,21,294,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-03 09:14:00,4,1,2,0.0,0.0,1.0,191.0,217,0,9,legit,none,set(),3,1,0,0.0,26,294,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-07 05:02:00,4,1,2,0.0,0.0,1.0,214.75,286,0,5,legit,none,set(),3,1,0,0.0,25,299,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-03 09:07:00,24,6,7,0.0,0.2916666666666667,0.7083333333333334,592.1666666666666,966,0,9,legit,none,"{'SUPI-0196', 'SUPI-0060', 'SUPI-0395', 'SUPI-0299', 'SUPI-0166', 'SUPI-0120', 'SUPI-0156', 'SUPI-0206', 'SUPI-0241'}",11,6,22,0.0,120,984,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-04 21:36:00,9,3,6,0.0,0.0,1.0,742.4444444444445,1121,0,21,legit,none,"{'SUPI-0295', 'SUPI-0158', 'SUPI-0349'}",8,3,9,1.0,47,1197,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
